"parent_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","obs_AC_trials","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","stake_instructions_key.keys","stake_instructions_key.rt","stake_instructions_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","t_mult","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_mult","p_failStep2_keyresp.keys","p_failStep2_keyresp.rt","p_failStep2_keyresp.duration","obs_instructions_1_key.keys","obs_instructions_1_key.rt","obs_instructions_1_key.duration","obs_instructions_2_key.keys","obs_instructions_2_key.rt","obs_instructions_2_key.duration","obs_stim_left","obs_stim_right","obs_step1_key","obs_step1_RT","obs_step2_forest","obs_step2_basket","obs_step2_RT","obs_mult","obs_points","obs_score","obs_AC_flag","obs_AC_step1_flag","obs_AC_step2_flag","obs_AC_mistake_flag","obs_AC_no_answer_flag","obs_AC_step2_no_answer_flag","obs_AC_counter","good_answer","obs_attention_check_fail","obs.thisRepN","obs.thisTrialN","obs.thisN","obs.thisIndex","obs.ran","obs_attention_check_step1_keyresp.keys","obs_attention_check_step1_keyresp.rt","obs_attention_check_step1_keyresp.duration","obs_attention_check_step2_keyresp.keys","obs_attention_check_step2_keyresp.rt","obs_attention_check_step2_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_instructions_2_keyresp.keys","t_instructions_2_keyresp.rt","t_instructions_2_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","t_recording.started","t_recording.stopped","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","passed_attention_check_loop.thisRepN","passed_attention_check_loop.thisTrialN","passed_attention_check_loop.thisN","passed_attention_check_loop.thisIndex","passed_attention_check_loop.ran","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.434,,"space",0.669,,4,"purple_gnome",4,1,"bright_forest","red_basket","green_gnome",4,3,"dark_forest","yellow_basket",5,0,0,1,"purple_gnome","bright_forest","red_basket",2345,-2,0,24,5,197,7,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.586,,"space",0.453,,3,"brown_gnome",3,3,"dark_forest","yellow_basket","pink_gnome",3,1,"bright_forest","red_basket",15,0,0,1,"brown_gnome","dark_forest","yellow_basket",2360,-4,0,24,6,198,6,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.517,,"space",0.468,,1,"red_gnome",1,3,"bright_forest","red_basket","blue_gnome",1,3,"dark_forest","yellow_basket",15,0,0,1,"red_gnome","bright_forest","red_basket",2375,-1,4,24,7,199,4,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.437,,"space",0.486,,2,"orange_gnome",2,2,"bright_forest","red_basket","yellow_gnome",2,7,"dark_forest","yellow_basket",2,0,0,1,"orange_gnome","bright_forest","red_basket",2377,-1,-2,25,0,200,1,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.737,,"space",1.301,,3,"brown_gnome",3,5,"dark_forest","yellow_basket","pink_gnome",3,1,"bright_forest","red_basket",25,0,0,1,"brown_gnome","dark_forest","yellow_basket",2402,1,0,25,1,201,6,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"k",0.439,,"space",0.234,,2,"yellow_gnome",2,5,"dark_forest","yellow_basket","orange_gnome",2,2,"bright_forest","red_basket",2,0,0,1,"orange_gnome","bright_forest","red_basket",2404,0,0,25,2,202,1,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.52,,"space",0.754,,2,"orange_gnome",2,2,"bright_forest","red_basket","yellow_gnome",2,5,"dark_forest","yellow_basket",10,0,0,1,"orange_gnome","bright_forest","red_basket",2414,-2,1,25,3,203,5,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.537,,"space",0.753,,1,"red_gnome",1,0,"bright_forest","red_basket","blue_gnome",1,6,"dark_forest","yellow_basket",0,0,0,1,"red_gnome","bright_forest","red_basket",2414,-1,1,25,4,204,0,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.436,,"space",0.485,,4,"purple_gnome",4,1,"bright_forest","red_basket","green_gnome",4,7,"dark_forest","yellow_basket",1,0,0,1,"purple_gnome","bright_forest","red_basket",2415,3,1,25,5,205,3,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.369,,"space",0.47,,4,"purple_gnome",4,4,"bright_forest","red_basket","green_gnome",4,8,"dark_forest","yellow_basket",20,0,0,1,"purple_gnome","bright_forest","red_basket",2435,1,2,25,6,206,7,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.402,,"space",1.237,,2,"orange_gnome",2,5,"bright_forest","red_basket","yellow_gnome",2,8,"dark_forest","yellow_basket",5,0,0,1,"orange_gnome","bright_forest","red_basket",2440,2,0,25,7,207,1,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.402,,"space",0.437,,1,"blue_gnome",1,8,"dark_forest","yellow_basket","red_gnome",1,7,"bright_forest","red_basket",8,0,0,1,"blue_gnome","dark_forest","yellow_basket",2448,-2,1,26,0,208,0,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.386,,"space",0.788,,1,"red_gnome",1,5,"bright_forest","red_basket","blue_gnome",1,9,"dark_forest","yellow_basket",25,0,0,1,"red_gnome","bright_forest","red_basket",2473,2,-1,26,1,209,4,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.504,,"space",0.82,,4,"green_gnome",4,8,"dark_forest","yellow_basket","purple_gnome",4,7,"bright_forest","red_basket",40,0,0,1,"green_gnome","dark_forest","yellow_basket",2513,1,1,26,2,210,7,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"k",0.354,,"space",0.504,,3,"brown_gnome",3,9,"dark_forest","yellow_basket","pink_gnome",3,8,"bright_forest","red_basket",8,0,0,1,"pink_gnome","bright_forest","red_basket",2521,-1,2,26,3,211,2,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"k",0.437,,"space",0.787,,4,"green_gnome",4,7,"dark_forest","yellow_basket","purple_gnome",4,7,"bright_forest","red_basket",7,0,0,1,"purple_gnome","bright_forest","red_basket",2528,0,-1,26,4,212,3,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.438,,"space",0.335,,4,"green_gnome",4,6,"dark_forest","yellow_basket","purple_gnome",4,7,"bright_forest","red_basket",30,0,0,1,"green_gnome","dark_forest","yellow_basket",2558,-3,1,26,5,213,7,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.437,,"space",0.471,,2,"orange_gnome",2,4,"bright_forest","red_basket","yellow_gnome",2,7,"dark_forest","yellow_basket",20,0,0,1,"orange_gnome","bright_forest","red_basket",2578,0,2,26,6,214,5,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.369,,"space",0.403,,2,"orange_gnome",2,4,"bright_forest","red_basket","yellow_gnome",2,9,"dark_forest","yellow_basket",4,0,0,1,"orange_gnome","bright_forest","red_basket",2582,0,-1,26,7,215,1,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.37,,"space",0.404,,4,"green_gnome",4,8,"dark_forest","yellow_basket","purple_gnome",4,4,"bright_forest","red_basket",8,0,0,1,"green_gnome","dark_forest","yellow_basket",2590,-1,0,27,0,216,3,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.437,,"space",0.886,,2,"orange_gnome",2,3,"bright_forest","red_basket","yellow_gnome",2,8,"dark_forest","yellow_basket",3,0,0,1,"orange_gnome","bright_forest","red_basket",2593,1,1,27,1,217,1,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",775046,1,"2024-11-04_17h34.49.485","experiment","2023.2.3","MacIntel",58.82352941,"5e67a6ac35d2c704c30c12ed","67176a9039ab1d933d1b002b","67290424c622e38856b9c45a","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"","","",,"","",,,,,,,,,,,,"",,,,,,,"",,,"",,,"",,,"",,,"s",0.453,,"space",0.703,,2,"yellow_gnome",2,9,"dark_forest","yellow_basket","orange_gnome",2,4,"bright_forest","red_basket",9,0,0,1,"yellow_gnome","dark_forest","yellow_basket",2602,1,-1,27,2,218,1,1,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
