parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,obs_AC_trials,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,obs_instructions_1_key.keys,obs_instructions_1_key.rt,obs_instructions_1_key.duration,obs_instructions_2_key.keys,obs_instructions_2_key.rt,obs_instructions_2_key.duration,obs_attention_check_step2_keyresp.keys,obs_attention_check_step2_keyresp.rt,obs_attention_check_step2_keyresp.duration,obs_stim_left,obs_stim_right,obs_step1_key,obs_step1_RT,obs_step2_forest,obs_step2_basket,obs_step2_RT,obs_mult,obs_points,obs_score,obs_AC_flag,obs_AC_step1_flag,obs_AC_step2_flag,obs_AC_mistake_flag,obs_AC_no_answer_flag,obs_AC_step2_no_answer_flag,obs_AC_counter,good_answer,obs_attention_check_fail,obs.thisRepN,obs.thisTrialN,obs.thisN,obs.thisIndex,obs.ran,obs_attention_check_step1_keyresp.keys,obs_attention_check_step1_keyresp.rt,obs_attention_check_step1_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,t_recording.started,t_recording.stopped,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,passed_attention_check_loop.thisRepN,passed_attention_check_loop.thisTrialN,passed_attention_check_loop.thisN,passed_attention_check_loop.thisIndex,passed_attention_check_loop.ran,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,113.5494,114.0545,s,0.6605,,space,0.3432,,1,p_green_gnome,1,2,p_green_forest,p_blue_basket,p_blue_gnome,1,7,p_yellow_forest,p_green_basket,2,1,0,0,1,p_green_gnome,p_green_forest,p_blue_basket,128,2,0,8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,120.6936,121.2086,s,0.504,,space,0.2602,,1,p_blue_gnome,1,7,p_yellow_forest,p_green_basket,p_green_gnome,1,2,p_green_forest,p_blue_basket,35,5,0,0,1,p_blue_gnome,p_yellow_forest,p_green_basket,163,2,1,9,2,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,127.8261,128.3388,s,0.554,,space,0.6234,,2,p_pink_gnome,2,7,p_yellow_forest,p_green_basket,p_orange_gnome,2,2,p_green_forest,p_blue_basket,7,1,0,0,1,p_pink_gnome,p_yellow_forest,p_green_basket,170,2,2,10,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,134.9534,135.4561,s,0.6652,,space,0.3638,,1,p_blue_gnome,1,7,p_yellow_forest,p_green_basket,p_green_gnome,1,2,p_green_forest,p_blue_basket,35,5,0,0,1,p_blue_gnome,p_yellow_forest,p_green_basket,205,2,3,11,2,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,142.093,142.5964,s,0.6721,,space,0.3576,,2,p_orange_gnome,2,3,p_green_forest,p_blue_basket,p_pink_gnome,2,8,p_yellow_forest,p_green_basket,3,1,0,0,1,p_orange_gnome,p_green_forest,p_blue_basket,208,3,0,12,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,149.2258,149.7404,s,0.6091,,space,0.3544,,2,p_orange_gnome,2,3,p_green_forest,p_blue_basket,p_pink_gnome,2,8,p_yellow_forest,p_green_basket,3,1,0,0,1,p_orange_gnome,p_green_forest,p_blue_basket,211,3,1,13,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,156.3589,156.8743,k,0.5256,,space,0.2568,,2,p_pink_gnome,2,8,p_yellow_forest,p_green_basket,p_orange_gnome,2,3,p_green_forest,p_blue_basket,3,1,0,0,1,p_orange_gnome,p_green_forest,p_blue_basket,214,3,2,14,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,163.4963,164.0082,k,0.7657,,space,0.4404,,1,p_green_gnome,1,3,p_green_forest,p_blue_basket,p_blue_gnome,1,8,p_yellow_forest,p_green_basket,8,1,0,0,1,p_blue_gnome,p_yellow_forest,p_green_basket,222,3,3,15,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,170.6445,171.1652,s,0.6998,,space,0.2406,,2,p_pink_gnome,2,9,p_yellow_forest,p_green_basket,p_orange_gnome,2,4,p_green_forest,p_blue_basket,45,5,0,0,1,p_pink_gnome,p_yellow_forest,p_green_basket,267,4,0,16,3,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,177.796,178.2963,k,0.7363,,space,0.3736,,1,p_green_gnome,1,4,p_green_forest,p_blue_basket,p_blue_gnome,1,9,p_yellow_forest,p_green_basket,45,5,0,0,1,p_blue_gnome,p_yellow_forest,p_green_basket,312,4,1,17,2,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,184.9336,185.443,k,0.8925,,space,0.3074,,1,p_green_gnome,1,4,p_green_forest,p_blue_basket,p_blue_gnome,1,9,p_yellow_forest,p_green_basket,9,1,0,0,1,p_blue_gnome,p_yellow_forest,p_green_basket,321,4,2,18,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,192.0791,192.5997,s,0.7751,,space,0.4153,,2,p_orange_gnome,2,4,p_green_forest,p_blue_basket,p_pink_gnome,2,9,p_yellow_forest,p_green_basket,4,1,0,0,1,p_orange_gnome,p_green_forest,p_blue_basket,325,4,3,19,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,31.0874,,space,39.5526,,k,3.4339,,ressources/step1_stim1.png,ressources/step1_stim3.png,k,1.234,ressources/step2_background1.png,ressources/step2_stim2.png,0.5436,5,15,2489,1,0,1,0,0,0,1,k,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim1.png,ressources/step1_stim3.png,s,0.9243,ressources/step2_background2.png,ressources/step2_stim1.png,0.6305,1,1,2490,0,0,0,0,0,0,1,s,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim6.png,ressources/step1_stim4.png,s,0.8281,ressources/step2_background1.png,ressources/step2_stim2.png,1.2574,1,4,2494,1,1,0,0,0,0,2,s,0,2,0,2,0,1,s,2.3707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4.0513,,ressources/step1_stim3.png,ressources/step1_stim1.png,k,0.7397,ressources/step2_background2.png,ressources/step2_stim1.png,0.8148,1,2,2496,1,0,1,0,0,0,3,s,0,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim8.png,ressources/step1_stim7.png,s,0.874,ressources/step2_background1.png,ressources/step2_stim2.png,0.4226,1,9,2505,0,0,0,0,0,0,3,k,0,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim8.png,ressources/step1_stim7.png,s,0.7788,ressources/step2_background1.png,ressources/step2_stim2.png,0.4255,5,40,2545,0,0,0,0,0,0,3,k,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim3.png,ressources/step1_stim1.png,k,0.8964,ressources/step2_background2.png,ressources/step2_stim1.png,0.5439,1,4,2549,0,0,0,0,0,0,3,s,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim2.png,ressources/step1_stim5.png,s,0.6924,ressources/step2_background1.png,ressources/step2_stim2.png,0.6915,1,7,2556,0,0,0,0,0,0,3,k,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim8.png,ressources/step1_stim7.png,s,1.0246,ressources/step2_background1.png,ressources/step2_stim2.png,0.6803,1,7,2563,0,0,0,0,0,0,3,k,0,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim7.png,ressources/step1_stim8.png,k,0.6075,ressources/step2_background1.png,ressources/step2_stim2.png,0.8269,1,7,2570,0,0,0,0,0,0,3,k,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim2.png,s,0.9766,ressources/step2_background2.png,ressources/step2_stim1.png,0.673,5,0,2570,0,0,0,0,0,0,3,s,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172443,001,2024-11-04_19h53.32.874,experiment,2023.2.3,Win32,59.88023952,66f4147ffea1a6689de3a7ac,67176a9039ab1d933d1b002b,6729244b3b0c5a53a7f7f9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim3.png,ressources/step1_stim1.png,k,0.6277,ressources/step2_background2.png,ressources/step2_stim1.png,0.357,5,20,2590,0,0,0,0,0,0,3,k,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
