parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_step2_keyresp.rt,p_step2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_advice_reading.started,t_advice_reading.stopped,t_advice_mouse.x,t_advice_mouse.y,t_advice_mouse.leftButton,t_advice_mouse.midButton,t_advice_mouse.rightButton,t_advice_mouse.time,t_advice_mouse.clicked_name,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_start.started,t_start.stopped,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_instructions_2_keyresp.keys,vb_instructions_2_keyresp.rt,vb_instructions_2_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,k,1.1685,,space,0.6021,,2,red_gnome,2,6,bright_forest,red_basket,brown_gnomes,2,0,dark_forest,yellow_basket,0,0,0,1,brown_gnomes,dark_forest,yellow_basket,209,0,0,25,0,50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,s,0.912,,space,0.3296,,1,purple_gnome,1,6,bright_forest,red_basket,green_gnome,1,0,dark_forest,yellow_basket,6,0,0,1,purple_gnome,bright_forest,red_basket,215,-5,3,25,1,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,s,1.0645,,space,0.1355,,2,brown_gnomes,2,3,dark_forest,yellow_basket,red_gnome,2,1,bright_forest,red_basket,3,0,0,1,brown_gnomes,dark_forest,yellow_basket,218,-2,-2,26,0,52,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,s,0.7089,,,,,2,brown_gnomes,2,1,dark_forest,yellow_basket,red_gnome,2,1,bright_forest,red_basket,0,0,1,0,brown_gnomes,dark_forest,yellow_basket,218,1,3,26,1,53,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,0.8096,,space,0.442,,1,green_gnome,1,4,dark_forest,yellow_basket,purple_gnome,1,2,bright_forest,red_basket,2,0,0,1,purple_gnome,bright_forest,red_basket,220,-1,0,27,0,54,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,s,0.6412,,space,0.4357,,1,green_gnome,1,4,dark_forest,yellow_basket,purple_gnome,1,1,bright_forest,red_basket,4,0,0,1,green_gnome,dark_forest,yellow_basket,224,-1,-2,27,1,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,0.6665,,space,0.3247,,1,purple_gnome,1,0,bright_forest,red_basket,green_gnome,1,2,dark_forest,yellow_basket,2,0,0,1,green_gnome,dark_forest,yellow_basket,226,-1,0,28,0,56,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,k,0.8595,,space,0.5001,,2,brown_gnomes,2,2,dark_forest,yellow_basket,red_gnome,2,1,bright_forest,red_basket,1,0,0,1,red_gnome,bright_forest,red_basket,227,-1,1,28,1,57,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,0.979,,space,0.4313,,1,green_gnome,1,3,dark_forest,yellow_basket,purple_gnome,1,0,bright_forest,red_basket,0,0,0,1,purple_gnome,bright_forest,red_basket,227,2,2,29,0,58,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,s,0.8321,,space,0.3201,,1,green_gnome,1,5,dark_forest,yellow_basket,purple_gnome,1,2,bright_forest,red_basket,5,0,0,1,green_gnome,dark_forest,yellow_basket,232,0,2,29,1,59,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,0.8774,,space,0.2788,,1,purple_gnome,1,2,bright_forest,red_basket,green_gnome,1,7,dark_forest,yellow_basket,7,0,0,1,green_gnome,dark_forest,yellow_basket,239,-3,0,30,0,60,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,k,1.2489,,space,0.5678,,2,brown_gnomes,2,7,dark_forest,yellow_basket,red_gnome,2,1,bright_forest,red_basket,1,0,0,1,red_gnome,bright_forest,red_basket,240,-2,1,30,1,61,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,s,1.0411,,space,0.473,,1,green_gnome,1,8,dark_forest,yellow_basket,purple_gnome,1,1,bright_forest,red_basket,8,0,0,1,green_gnome,dark_forest,yellow_basket,248,-4,-2,31,0,62,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,s,1.4505,,space,0.7349,,2,red_gnome,2,3,bright_forest,red_basket,brown_gnomes,2,6,dark_forest,yellow_basket,3,0,0,1,red_gnome,bright_forest,red_basket,251,0,-2,31,1,63,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,k,0.6914,,space,0.368,,2,red_gnome,2,3,bright_forest,red_basket,brown_gnomes,2,4,dark_forest,yellow_basket,4,0,0,1,brown_gnomes,dark_forest,yellow_basket,255,-2,-2,32,0,64,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,0.827,,space,0.3552,,1,green_gnome,1,2,dark_forest,yellow_basket,purple_gnome,1,1,bright_forest,red_basket,1,0,0,1,purple_gnome,bright_forest,red_basket,256,3,0,32,1,65,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,s,0.7988,,space,0.6755,,1,green_gnome,1,2,dark_forest,yellow_basket,purple_gnome,1,4,bright_forest,red_basket,2,0,0,1,green_gnome,dark_forest,yellow_basket,258,1,2,33,0,66,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,s,0.6087,,,,,2,red_gnome,2,5,bright_forest,red_basket,brown_gnomes,2,4,dark_forest,yellow_basket,0,0,1,0,red_gnome,bright_forest,red_basket,258,0,-1,33,1,67,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,s,0.5072,,space,0.3594,,1,green_gnome,1,3,dark_forest,yellow_basket,purple_gnome,1,5,bright_forest,red_basket,3,0,0,1,green_gnome,dark_forest,yellow_basket,261,-1,-2,34,0,68,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,0.8413,,space,0.33,,1,purple_gnome,1,4,bright_forest,red_basket,green_gnome,1,1,dark_forest,yellow_basket,1,0,0,1,green_gnome,dark_forest,yellow_basket,262,1,0,34,1,69,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,s,1.046,,space,0.1553,,2,red_gnome,2,5,bright_forest,red_basket,brown_gnomes,2,1,dark_forest,yellow_basket,5,0,0,1,red_gnome,bright_forest,red_basket,267,0,3,35,0,70,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,k,1.1778,,space,0.721,,2,brown_gnomes,2,4,dark_forest,yellow_basket,red_gnome,2,5,bright_forest,red_basket,5,0,0,1,red_gnome,bright_forest,red_basket,272,0,-1,35,1,71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,s,0.8767,,space,0.4872,,2,brown_gnomes,2,3,dark_forest,yellow_basket,red_gnome,2,5,bright_forest,red_basket,3,0,0,1,brown_gnomes,dark_forest,yellow_basket,275,-1,-1,36,0,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,s,1.2575,,space,0.2173,,1,green_gnome,1,2,dark_forest,yellow_basket,purple_gnome,1,4,bright_forest,red_basket,2,0,0,1,green_gnome,dark_forest,yellow_basket,277,-2,6,36,1,73,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,s,0.9251,,space,0.508,,2,red_gnome,2,2,bright_forest,red_basket,brown_gnomes,2,8,dark_forest,yellow_basket,2,0,0,1,red_gnome,bright_forest,red_basket,279,-2,0,37,0,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453214,001,2024-02-09_14h46.43.939,experiment,2023.2.3,Win32,59.88023952,5ec79cbd44972a1fceed2719,65c63224255768aedd886d8c,65c63a885908507e1c0c3ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,k,1.1095,,space,0.4872,,1,green_gnome,1,8,dark_forest,yellow_basket,purple_gnome,1,0,bright_forest,red_basket,0,0,0,1,purple_gnome,bright_forest,red_basket,279,-1,-1,37,1,75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
